title,year,director,genres,country,language,rating,votes
四叠半神话大系：地面潜航艇，前往女性温泉，闺房调查团桃色探索 四畳半神話大系 地面潜航艇、女湯へ 〜閨房調査団桃色探索〜,2010,汤浅政明,动画,日本,日语,8.4,3295
"一个唱，一个不唱 L'une chante, l'autre pas",1977,阿涅斯·瓦尔达,剧情,委内瑞拉 / 法国 / 比利时,法语,8.4,2463
在这世界的（还有更多的）角落 この世界の（さらにいくつもの）片隅に,2019,片渊须直,动画,日本,日语,8.4,1195
三眼神童 悪魔島のプリンス 三つ目がとおる,1985,芹川有吾,动画,日本,英语,8.4,12487
心底的逆流 Contracorriente,2009,哈维尔·弗恩特斯-莱昂,剧情 / 同性,秘鲁 / 哥伦比亚 / 法国 / 德国,西班牙语,8.4,9565
哈姆雷特 National Theatre Live: Hamlet,2015,林赛·特纳 / 罗宾·洛,剧情,英国,英语,8.4,7927
银河铁道之夜 銀河鉄道の夜 the Celestial Railroad,2006,加贺谷穰,剧情 / 动画,日本,日语,8.4,6587
谁来为我摘月亮 Luna Papa,1999,巴克迪亚·库唐纳扎洛夫,剧情 / 喜剧,德国 / 日本 / 塔吉克斯坦 / 乌兹别克斯坦 / 奥地利 / 瑞士 / 法国 / 俄罗斯,俄语 / 塔吉克语,8.4,5099
少年泰坦出击大战少年泰坦 Teen Titans Go! vs Teen Titans,2019,Jeff Mednikow,动画,美国,英语,8.4,3115
摄影师 The Cameraman,1928,爱德华·塞奇威克 / 巴斯特·基顿,剧情 / 喜剧 / 爱情 / 家庭,美国,英语,8.4,3786
孤苦盲女阿玲 はなれ瞽女おりん,1977,筱田正浩,剧情,日本,日语,8.4,2993
美少女战士R剧场版：花朵的约定 劇場版 美少女戦士セーラームーンR,1993,几原邦彦,剧情 / 喜剧 / 爱情 / 动画,日本,日语,8.4,2255
上课小动作OAD：倒棒游戏&猫 となりの関くん 棒倒し/猫,2014,武藤裕治,剧情 / 动画,日本,日语,8.4,2313
长袜子皮皮 Pippi Långstrump,1969,奥尔·赫尔布姆,儿童 / 冒险,瑞典 / 西德,瑞典语 / 德语,8.4,416
水 Water,2005,迪帕·梅塔,剧情 / 爱情,加拿大 / 印度,北印度语,8.4,6112
与安德烈晚餐 My Dinner with Andre,1981,路易·马勒,剧情 / 喜剧,美国,英语,8.4,4632
真爱永存 Mohabbatein,2000,Aditya Chopra,剧情 / 爱情 / 歌舞,印度,北印度语,8.4,4198
小叛逆 The Littlest Rebel,1935,大卫·巴特勒,剧情 / 喜剧 / 家庭 / 战争,美国,英语,8.4,2753
古畑任三郎 公平的杀人者 古畑任三郎ファイナル フェアな殺人者,2006,河野圭太,悬疑,日本,日语,8.4,3521
朝圣者 The Pilgrim,1923,查理·卓别林,喜剧,美国,英语,8.4,3399
高桥留美子梦幻剧场 犬夜叉特别篇 黑色铁碎牙 犬夜叉~黒い鉄砕牙,2009,青木康直,剧情 / 动作 / 动画,日本,日语,8.4,2904
反叛的鲁路修剧场版2：叛道 コードギアス 反逆のルルーシュ Ⅱ 叛道,2018,谷口悟朗,动画,日本,日语,8.4,3017
戴夫·查普尔：胜利最终章 Dave Chappelle: The Closer,2021,斯坦·拉森,喜剧 / 脱口秀,美国,英语,8.4,2357
少女与战车 最终章 第2话 ガールズ＆パンツァー 最終章 第2話,2019,水岛努,喜剧 / 动作 / 动画,日本,日语,8.4,2532
哈桑·明哈杰：国王的小丑 Hasan Minhaj: The King's Jester,2022,Prashanth Venkataramanujam,喜剧 / 脱口秀,美国,英语,8.4,1006
女神异闻录3 剧场版 第四章 冬日重生 PERSONA3 THE MOVIE #4 Winter of Rebirth,2016,田口智久,动画,日本,日语,8.4,925
外星奇遇 动画版 Ку! Кин-дза-дза,2013,Georgiy Daneliya / Tatiana Ilyina,科幻 / 动画,俄罗斯,俄语,8.4,514
音乐永不停歇 The Music Never Stopped,2011,吉姆·科尔伯格,剧情,美国,英语,8.4,10686
夏娃的时间 イヴの時間,2010,吉浦康裕,剧情 / 爱情 / 科幻,日本,日语,8.4,6830
上学路上,2004,方刚亮,家庭,中国,汉语普通话,8.4,3177
放浪记 放浪記,1962,成濑巳喜男,剧情 / 传记,日本,日语,8.4,3359
岁月河山之我家的女人 歲月河山之我家的女人,1980,黄敬强,剧情 / 爱情 / 历史,中国香港,粤语,8.4,2708
茄子：旅行箱中的候鸟 茄子 スーツケースの渡り鳥,2007,高坂希太郎,动画 / 运动,日本,日语,8.4,2524
受监护的女人 マルタイの女,1997,伊丹十三,剧情 / 喜剧,日本,日语,8.4,1322
屋顶 Il tetto,1956,维托里奥·德西卡,剧情,意大利 / 法国,意大利语,8.4,985
情键四分钟 Vier Minuten,2006,克里斯·克劳斯,剧情 / 音乐,德国,德语,8.4,9201
小英雄托托 Toto le héros,1991,雅克·范·多梅尔,剧情,比利时 / 法国 / 德国,法语,8.4,7037
百万美人鱼 Million Dollar Mermaid,1952,茂文·勒鲁瓦,剧情 / 歌舞 / 传记,美国,英语,8.4,4035
那年阳光灿烂 Machuca,2004,安德烈斯·伍德,剧情 / 历史,智利 / 西班牙 / 英国 / 法国,西班牙语 / 英语,8.4,3818
善意的谎言 Jakob the Liar,1999,彼德·卡索维茨,剧情 / 喜剧 / 战争,法国 / 美国 / 匈牙利,英语,8.4,3184
罗伦佐的油 Lorenzo's Oil,1992,乔治·米勒,剧情,美国,英语 / 意大利语,8.4,2465
精变,1983,雷鸣,爱情 / 奇幻 / 古装,中国大陆,汉语普通话,8.4,2608
蝙蝠侠超人大电影-最佳搭档 The Batman Superman Movie: World's Finest,1997,Toshihiko Masuda,科幻 / 动画 / 犯罪,美国,英语,8.4,2510
人情纸风船 人情紙風船,1937,山中贞雄,剧情,日本,日语,8.4,2312
妄想学生会OAD 生徒会役員共OAD,2011,金泽洪充,动画,日本,日语,8.4,1999
无蝉的夏天,2010,苗月,,中国大陆,汉语普通话 / 四川话,8.4,1887
特雷弗·诺亚：笑债笑偿 Trevor Noah: Pay Back the Funny,2015,戴维·保罗·迈耶,喜剧 / 脱口秀,南非,英语 / 祖鲁语,8.4,1839
白线流：就算过了做梦的时候 白線流し ～夢見る頃を過ぎても,2005,加藤裕将,剧情,日本,日语,8.4,1686
信任 Trust,1990,霍尔·哈特利,剧情 / 喜剧,英国 / 美国,英语,8.4,1622
妄想学生会OAD2 生徒会役員共OAD2,2011,金泽洪充,喜剧 / 动画,日本,日语,8.4,1484
树屋上的童真 The War,1994,乔恩·阿维奈,剧情 / 战争 / 冒险,美国,英语,8.4,1521
秀逗魔导士Gorgeous スレイヤーズごぅじゃす,1998,渡边浩,剧情 / 科幻 / 动画 / 奇幻,日本,日语,8.4,923
寅次郎的故事13：寅次郎失恋记 男はつらいよ 寅次郎恋やつれ,1974,山田洋次,喜剧,日本,日语,8.4,776
魔法少女奈叶The MOVIE 2nd A's 魔法少女リリカルなのは the MOVIE 2nd A's,2012,草川启造,动画,日本,日语,8.4,788
寅次郎的故事30：寅次郎落英缤纷 男はつらいよ 花も嵐も寅次郎,1982,山田洋次,喜剧 / 爱情,日本,日语,8.4,671
寅次郎的故事18：寅次郎纯情诗集 男はつらいよ 寅次郎純情詩集,1976,山田洋次,喜剧,日本,日语,8.4,592
天 赤木茂葬礼篇,2019,二宫崇 / 柴田啓佑 / 宫胁亮,剧情,日本,日语,8.4,417
BanG Dream! 剧场版 Poppin'Dream! 劇場版 BanG Dream! ぽっぴん'どりーむ！,2022,柿本广大 / 植高正典,动画,日本,日语,8.4,279
超元气三姐妹 特别篇 みつどもえ 特別編  OPPAI IPPAI ママ元気,2010,太田雅彦 / 大久保政雄,动画,日本,日语,8.4,228
不要碰我的女儿 She's Out of Control,1989,斯坦·瑞格帝 Stan Dragoti,喜剧,美国,英语,8.4,156
约会～恋爱究竟是什么呢～ 2015夏季SP 秘密温泉 デート～恋とはどんなものかしら～ 2015夏 秘湯,2015,武内英树,剧情 / 喜剧,日本,日语,8.4,13412
路易·C·K 二〇一七 Louis C.K. 2017,2017,路易·C·K,喜剧 / 脱口秀,美国,英语,8.4,4983
卷毛头 Curly Top,1935,埃文·坎明斯,爱情 / 歌舞 / 家庭,美国,英语,8.4,3084
三笑,1964,李萍倩,喜剧 / 爱情 / 音乐 / 古装,中国香港,汉语普通话,8.4,3191
爱无国界 Veer-Zaara,2004,Yash Chopra,剧情 / 爱情 / 歌舞,印度,乌尔都语 / 北印度语 / Punjabi,8.4,3033
被遗忘的孩子 All the Invisible Children,2005,吴宇森 / 埃米尔·库斯图里卡 / 斯派克·李 / 卡迪亚·兰德 / 乔丹·斯科特 / 梅迪·夏夫 / 斯特法诺·维内鲁索,剧情 / 音乐,法国 / 意大利,汉语普通话 / 英语 / 意大利语 / 塞尔维亚语,8.4,3121
摔跤的罗密欧与朱丽叶 キックハート,2013,汤浅政明,动画 / 短片,日本,日语,8.4,3366
圣哥传 OAD2 聖☆おにいさん OAD2 イエスのお正月／ブッダのお正月,2013,高雄統子,剧情 / 喜剧 / 动画,日本,日语,8.4,2429
跳跃大搜查线：秋季犯罪扑灭特別篇 踊る大捜査線 秋の犯罪撲滅スペシャル,1998,泽田镰作 / 编剧：君塚良一,剧情 / 喜剧 / 动作 / 犯罪,日本,日语,8.4,2009
悬丝3 Cremaster 3,2002,马修·巴尼,剧情,美国,英语,8.4,1456
亚当·桑德勒：100%新鲜 Adam Sandler: 100% Fresh,2018,史蒂文·布里尔 / Nicholaus Goossen,喜剧,美国,英语,8.4,1894
维多利亚的秘密2008时装秀 The Victoria's Secret Fashion Show,2008,哈密什·汉密尔顿,真人秀,美国,英语,8.4,1692
忍者小英雄 3 Ninjas,1992,乔·德特杜巴,喜剧 / 动作 / 运动,美国,英语,8.4,1720
机动战士高达 第08MS小队 最后的休憩 機動戦士ガンダム 第08MS小隊 ラスト・リゾート,1999,森邦宏 / 渡边哲哉,科幻 / 动画,日本,日语,8.4,1584
劳拉的星星 Lauras Stern,2004,Piet De Rycker / Thilo Rothkirch,喜剧 / 动画 / 家庭 / 儿童 / 奇幻,保加利亚 / 德国 / 中国大陆,英语,8.4,1226
南家三姐妹 久候多时 みなみけ おまだせ,2012,川口敬一郎 / 藤井隆文,剧情 / 喜剧 / 动画 / 家庭,日本,日语,8.4,1130
赤足小子 はだしのゲン,1983,真崎守,剧情 / 动画 / 战争,日本,日语,8.4,995
圣传 聖伝,1991,Hiroyuki Ebata / Takamasa Ikegami,剧情 / 动画,日本,日语,8.4,895
赛文奥特曼 EVOLUTION EPISODE：4 纯真 ウルトラセブン EVOLUTION EPISODE：4 イノセント,2002,髙野敏幸,剧情 / 动作 / 科幻,日本,日语,8.4,845
寅次郎的故事27：浪花之恋 男はつらいよ 浪花の恋の寅次郎,1981,山田洋次,喜剧 / 爱情,日本,日语,8.4,634
妄想学生会2 OAD5 生徒会役員共* OAD5,2016,金泽洪充,喜剧 / 动画,日本,日语,8.4,574
最爱的你 La dernière fugue,2010,蕾雅·普尔,剧情,卢森堡 / 加拿大,法语,8.4,578
出包王女Darkness OAD5 To LOVEる -とらぶる- ダークネス OAD5,2014,大槻敦史,动画,日本,日语,8.4,526
生命之源 Pramen zivota: Der Lebensborn,2000,Milan Cieslar,剧情 / 爱情 / 历史 / 战争,捷克,捷克语,8.4,468
山隘 Перевал,1988,Vladimir Tarasov,剧情 / 科幻 / 动画,苏联,俄语,8.4,315
党小组长,1986,杨在葆,,中国大陆,汉语普通话,8.4,350
一棵树,1996,周友朝,剧情,中国大陆,汉语普通话,8.4,344
梦幻骑士 Man of La Mancha,1972,阿瑟·希勒,剧情 / 喜剧 / 爱情 / 歌舞 / 冒险,美国 / 意大利,英语,8.4,285
假面骑士亚马逊们第一季剧场版：觉醒 劇場版 仮面ライダーアマゾンズSeason1 覚醒,2018,石田秀范 / 田崎龙太,剧情 / 动作 / 科幻,日本,日语,8.4,257
寅次郎的故事：寅次郎芙蓉花特别篇 男はつらいよ 寅次郎ハイビスカスの花 特別篇,1997,山田洋次,剧情 / 喜剧,日本,日语,8.4,250
名侦探柯南：柯南vs基德 鲨鱼&宝石 名探偵コナン コナンVSキッド SHARK ＆ JEWEL,2005,佐藤真人,剧情 / 动画,日本,日语,8.4,206
电影 Mo~tto！小魔女DoReMi 青蛙石的秘密 映画 も〜っと! おジャ魔女どれみ カエル石のひみつ,2001,山内重保,动画 / 奇幻,日本,日语,8.4,219
倚天屠龙记(下集) 倚天屠龍記(下集),1963,张瑛,剧情 / 动作 / 爱情 / 武侠 / 古装,中国香港,粤语,8.4,215
水仙女 Русалка,2007,Anna Melikyan,剧情 / 喜剧 / 奇幻,俄罗斯,俄语 / 汉语 / 英语,8.4,4175
屋顶上的小提琴手 Fiddler on the Roof,1971,诺曼·杰威森,剧情 / 歌舞,美国,英语 / 希伯来语 / 俄语,8.4,3929
德伯维尔家的苔丝 Tess of the D'Urbervilles,1998,伊恩·夏普,剧情 / 爱情 / 犯罪,英国,英语,8.4,3687
了凡四训,2001,郑大圣,剧情 / 古装,中国大陆,汉语普通话,8.4,3121
惠特妮·卡明：我能摸摸吗？ Whitney Cummings: Can I Touch It?,2019,马库斯·雷波依,喜剧,美国,英语,8.4,2710
黑色的风采 Black,2005,Sanjay Leela Bhansali,剧情,印度,Hindi / English,8.4,2138
战火遗孤 Edges of the Lord,2002,Yurek Bogayevicz,剧情 / 战争 / 犯罪,美国 / 波兰,英语,8.4,2024
圣·拉尔夫 Saint Ralph,2005,麦克·迈克高文,剧情 / 喜剧 / 运动,加拿大,英语,8.4,1908
西蒙·阿姆斯特尔：放飞 Simon Amstell: Set Free,2019,Julia Knowles,喜剧 / 脱口秀,英国,英语,8.4,1800
堀桑与宫村君 OVA2 堀さんと宮村くん -突然の雨-,2014,川畑えるきん,剧情 / 爱情 / 动画,日本,日语,8.4,1687
星之人 planetarian ～星の人～,2016,津田尚克,动画,日本,日语,8.4,1780
孔雀公主,1963,靳夕,剧情 / 爱情 / 动画,中国大陆,普通话,8.4,1012
上课小动作特典：玩雪 となりの関くん 雪あそび,2014,武藤裕治,动画,日本,日语,8.4,1098
NEW GAME! OVA：因为我还是第一次参加社员旅行... NEW GAME! OVA 「私、社員旅行って初めてなので…」,2017,藤原佳幸,喜剧 / 动画,日本,日语,8.4,952
DC展台原创动画短篇 DC Showcase Original Shorts Collection,2010,乔伊姆·多斯·桑托斯,动作 / 动画 / 奇幻 / 冒险,美国,英语,8.4,939
鲁邦三世：鲁邦暗杀指令 ルパン三世 ルパン暗殺指令,1993,大隅正秋,动作 / 动画,日本,英语 / 法语 / 德语 / 意大利语 / 日语,8.4,897
鬼马小精灵3 Casper Meets Wendy,1998,Bruce McCarthy (IV) / 肖恩 麦克纳马拉 (Sean McNamara),喜剧 / 奇幻 / 冒险,美国,英语,8.4,757
春节大联欢,1956,张骏祥 / 林农 / 谢晋 / 岑范 / 王映东,歌舞 / 家庭 / 真人秀,中国大陆,汉语普通话,8.4,883
西伯利亚之歌 Сибириада,1979,安德烈·康查洛夫斯基,剧情 / 爱情 / 历史 / 战争,苏联,俄语 / 德语,8.4,841
基督山伯爵　上集 Le Comte de Monte Cristo,1943,罗贝尔·韦尔内,剧情 / 历史 / 冒险,法国 / 意大利,法语 / 意大利语,8.4,648
跑道终点 跑道終點,1970,牟敦芾,剧情,中国台湾,汉语普通话,8.4,743
等你说爱我 Dis-Moi Oui,1995,Alexandre Arcady,喜剧 / 爱情,法国,法语,8.4,657
火鸟 宇宙篇 火の鳥 宇宙編,1987,川尻善昭,动画 / 奇幻,日本,日语,8.4,636
红泥屋,2009,江禾,剧情 / 爱情,中国大陆,普通话/国语,8.4,669
新网球王子 BEST GAMES!! 不二vs切原 テニスの王子様 BEST GAMES！！ 不二 vs 切原,2019,川口敬一郎,动画 / 运动,日本,日语,8.4,608
出包王女Darkness OAD2 To LOVEる -とらぶる- ダークネス OAD2,2012,大槻敦史,动画,日本,日语,8.4,523
与爸爸一起 パパといっしょ,2022,小出卓史,动画 / 家庭,日本,日语,8.4,390
鲁邦现在还在燃烧吗？ ルパンは今も燃えているか？,2018,加藤一彦 / 川越淳,喜剧 / 动作 / 动画,日本,日语,8.4,354
霹雳红星 Афганский излом,1991,弗拉基米尔·博尔特科,战争,苏联 / 意大利,俄语 / 意大利语,8.4,376
宝贝霍德 En som Hodder,2003,亨里克·鲁本·甘茨,家庭 / 奇幻,丹麦,丹麦语,8.4,275
茶花女 La Traviata,2018,David McVicar,爱情 / 音乐 / 歌舞 / 戏曲,意大利,意大利语,8.4,257
稻草人 Пугало,2000,Alexander Kott,,俄罗斯,,8.4,226
假面骑士圣刃 电影公开合体特别篇 仮面ライダーセイバー 映画公開記念合体SP,2021,柴崎贵行 / 中泽祥次郎,剧情 / 冒险,日本,日语,8.4,237
罗密欧+朱丽叶 Matthew Bourne's Romeo+Juliet,2019,马修·伯恩,剧情 / 爱情,英国,,8.4,170
Star☆Twinkle 光之美少女 剧场版 向星之歌倾注思念 映画スター☆トゥインクルプリキュア　星のうたに想いをこめて,2019,田中裕太,剧情 / 喜剧 / 动作 / 动画 / 儿童 / 奇幻 / 冒险,日本,日语,8.4,165
魔法天使Creamy Mami Curtain Call 魔法の天使クリィミーマミ カーテンコール,1986,小林治,动画 / 歌舞 / 家庭 / 奇幻,日本,日语,8.4,103
今天是再见的日子 今日の日はさようなら,2013,菅原伸太郎,剧情,日本,日语,8.4,7015
大千世界,1975,丁善玺,剧情 / 喜剧 / 古装,中国香港,汉语普通话,8.4,2761
寻找幸福的起点 Итальянец,2005,安德列·克拉夫丘克,剧情 / 家庭,俄罗斯,俄语,8.4,2675
千面佳人 Penelope,1966,阿瑟·希勒,喜剧 / 犯罪,美国,英语,8.4,2512
德黑兰43年 Тегеран-43,1981,亚历山大·阿洛夫 / 弗拉基米尔·纳乌莫夫,剧情 / 爱情 / 战争,苏联 / 法国 / 瑞士 / 西班牙,俄语 / 波斯语,8.4,2327
小逃亡者 Little Fugitive,1953,莫里斯·恩格尔 / 雷·阿什利 / 鲁思·奥金,剧情 / 儿童,美国,英语,8.4,2132
人鱼之伤 人魚の傷,1993,浅香守生,喜剧 / 动画 / 恐怖,日本,日语 / 英语,8.4,1817
十三邀 番外篇：许知远对话刘擎,2021,朱凌卿,脱口秀,中国大陆,汉语普通话,8.4,1680
去往蒙巴萨的单程票 Menolippu Mombasaan,2003,Hannu Tuomainen,剧情 / 喜剧,芬兰,芬兰语,8.4,1611
老夫子水虎传 老夫子水虎傳,1982,胡树儒 / 王泽 / 谢金涂,喜剧 / 动画,中国香港,粤语,8.4,1412
美少女战士SS剧场版：九大水手战士集合！梦想黑洞的奇迹 美少女戦士セーラームーンSuperS セーラー9戦士集結!ブラック・ドリーム・ホールの奇跡,1995,Hiroki Shibata,喜剧 / 动作 / 爱情 / 动画 / 家庭 / 奇幻,日本,日语,8.4,1309
伊菲吉妮娅 Iφιγένεια,1977,米哈利斯·卡科伊亚尼斯,剧情,希腊,希腊语,8.4,1311
家族,1970,山田洋次,剧情,日本,日语,8.4,1312
上课小动作特典：林间学校 となりの関くん 林間学校,2014,武藤裕治,动画,日本,日语,8.4,1103
给雅各布神父的信 Postia pappi Jaakobille,2009,克劳斯·哈洛,剧情,芬兰,芬兰语,8.4,1008
太平天国 太平。天國,1996,吴念真 Nien-Jen Wu,喜剧,中国台湾,汉语普通话 / 英语 / 日语,8.4,904
痛苦与狂喜 The Agony and the Ecstasy,1965,卡罗尔·里德,剧情 / 历史,美国,英语 / 拉丁语,8.4,872
被盗的飞船 Ukradená vzducholoď,1967,卡尔·齐曼,家庭 / 奇幻 / 冒险,意大利 / 捷克斯洛伐克,捷克语,8.4,825
维多利亚的秘密2003时装秀 The Victoria's Secret Fashion Show,2003,哈密什·汉密尔顿 / 马修·欧根斯,真人秀,美国,英语,8.4,803
幸运卢克之雏菊镇 Daisy Town,1971,勒内·戈西尼,喜剧 / 动画 / 西部,法国 / 比利时,法语,8.4,754
我漫步在莫斯科 Я шагаю по Москве,1964,格奥尔基·达涅利亚,喜剧 / 爱情,苏联,俄语,8.4,820
鲁邦三世：追寻哈里毛的宝藏 ルパン三世 ハリマオの財宝を追え!!,1995,出崎统,喜剧 / 动画 / 冒险,日本,日语,8.4,743
长矛的尖端 End of the Spear,2006,吉姆·哈农,剧情 / 冒险,美国,英语 / 西班牙语,8.4,702
窥探：最后 마우스: 더 라스트,2021,,真人秀,韩国,韩语 / 英语,8.4,690
上尉的女儿 Русский бунт,2000,亚历山大·普罗什金,剧情 / 爱情 / 历史 / 战争,俄罗斯 / 法国,俄语,8.4,623
特雷弗·诺亚：日行者 Trevor Noah: The Daywalker,2009,凯尔·安布罗斯 / 德龙·巴克,喜剧 / 脱口秀,南非,英语 / 科萨语 / 祖鲁语,8.4,562
土地志,2015,高峰 / 冷风文,剧情,中国大陆,汉语普通话,8.4,621
双城记 A Tale of Two Cities,1958,拉尔夫·托马斯,剧情 / 爱情 / 历史 / 战争,英国,英语,8.4,566
天线宝宝来啦 Teletubbies: Here Come the Teletubbies,1998,Vic Finch / David G. Hillier,家庭,英国,英语,8.4,479
致英格兰 National Theatre Live: Dear England,2024,鲁伯特·古尔德 / Christine Lalla,剧情 / 戏曲,英国,英语,8.4,572
